orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
0,0.0,0.0,126,34970.0,277.53968253968253,12.286785084404135,2.8355379188712515,4.235827664399093,3.7430601207687237,45000.0,12.293650793650794,3.7222222222222223,6.0476190476190474,9.0,40,20,20,10030.0,0.3592791065557142
1,1.0,0.0,110,34090.0,309.90909090909093,19.46785123966942,2.643305785123967,3.965619834710744,2.5941057799703913,45000.0,11.881818181818181,4.781818181818182,5.672727272727273,8.0,40,20,20,10910.0,0.3541302578133392
2,2.0,0.0,134,37301.0,278.36567164179104,13.653430608153265,2.436678547560704,2.672365783025173,3.2710292597955495,45000.0,12.798507462686567,4.350746268656716,5.082089552238806,8.5,40,20,20,7699.0,0.3230540265184776
3,3.0,0.0,107,30934.0,289.10280373831773,10.952397589309108,2.623285876495764,4.23512970565115,2.310796136429941,45000.0,11.588785046728972,4.4766355140186915,5.766355140186916,8.5,40,20,20,14066.0,0.33475427259444596
4,4.0,0.0,168,44509.0,264.9345238095238,13.591695011337865,2.8562570861678007,4.354272959183673,3.867660831705603,45000.0,10.94047619047619,4.613095238095238,5.696428571428571,9.0,40,20,20,491.0,0.35655036919219024
5,5.0,0.0,86,32111.0,373.3837209302326,13.110329908058416,3.1585992428339638,3.010411032990806,3.344730157657078,45000.0,12.511627906976743,4.8023255813953485,5.965116279069767,8.5,40,20,20,12889.0,0.31678101278983434
6,6.0,0.0,109,37896.0,347.6697247706422,7.569396515444827,1.896473360828213,3.9015234407878125,1.2077482874865848,45000.0,11.541284403669724,4.779816513761468,6.229357798165138,6.5,40,20,20,7104.0,0.2811932770517784
7,7.0,0.0,91,41807.0,459.4175824175824,11.188262287163385,2.8112546793865474,4.357444753049149,1.6022713675898246,45000.0,13.274725274725276,5.186813186813187,6.549450549450549,7.5,40,20,20,3193.0,0.2979844913639591
8,8.0,0.0,93,36866.0,396.40860215053766,14.643311365475782,2.693721817551162,4.332523991212858,4.979219088413876,45000.0,13.043010752688172,4.806451612903226,6.10752688172043,9.0,40,20,20,8134.0,0.3252204534943581
9,9.0,0.0,76,27344.0,359.7894736842105,13.457583102493075,2.8116343490304714,5.673649584487535,2.328953589919347,45000.0,13.328947368421053,4.631578947368421,6.223684210526316,6.0,40,20,20,17656.0,0.33999398183180846
10,10.0,0.0,105,33634.0,320.32380952380953,19.492970521541952,3.380861678004536,4.1237188208616775,4.011799171127256,45000.0,11.952380952380953,4.723809523809524,5.609523809523809,9.0,40,20,20,11366.0,0.37354709751061477
