orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
0,0.0,0.0,8,32215.0,4026.875,25.109375,3.609375,8.984375,0.24416637090034984,45000.0,27.125,11.125,12.625,3.625,40,20,20,12785.0,0.19764123906071798
1,1.0,0.0,9,27650.0,3072.222222222222,64.98765432098766,5.111111111111111,14.88888888888889,2.4363135420618685,45000.0,26.11111111111111,10.333333333333334,12.0,6.0,40,20,20,17350.0,0.28302461907934046
2,2.0,0.0,13,42911.0,3300.846153846154,63.786982248520715,8.023668639053254,19.75147928994083,1.781585421088728,45000.0,27.46153846153846,9.76923076923077,12.692307692307692,6.6,40,20,20,2089.0,0.3103124760516654
3,3.0,0.0,13,34432.0,2648.6153846153848,66.43786982248521,6.544378698224853,12.674556213017752,0.5799325503063434,45000.0,21.846153846153847,9.384615384615385,11.692307692307692,4.0,40,20,20,10568.0,0.31672887148837353
4,4.0,0.0,9,32072.0,3563.5555555555557,52.98765432098766,4.617283950617284,9.777777777777779,1.3538538666765738,45000.0,25.88888888888889,12.777777777777779,10.333333333333334,5.333333333333333,40,20,20,12928.0,0.25064886192940034
5,5.0,0.0,12,43074.0,3589.5,41.80555555555556,9.076388888888888,9.743055555555555,0.682398109800499,45000.0,23.166666666666668,12.416666666666666,12.083333333333334,4.285714285714286,40,20,20,1926.0,0.2600171625697369
6,6.0,0.0,9,27011.0,3001.222222222222,36.913580246913575,6.765432098765432,5.333333333333332,0.7480521262002742,45000.0,23.444444444444443,9.88888888888889,12.666666666666666,4.0,40,20,20,17989.0,0.2348330836715217
7,7.0,0.0,15,38955.0,2597.0,63.30666666666668,5.306666666666668,16.10666666666667,0.8325157648196847,45000.0,20.4,9.6,11.4,4.428571428571429,40,20,20,6045.0,0.32734406271183647
8,8.0,0.0,16,41567.0,2597.9375,28.08984375,9.5,8.18359375,0.6859998240689253,45000.0,21.3125,9.5,12.9375,4.6,40,20,20,3433.0,0.26474642188168424
9,9.0,0.0,11,32540.0,2958.181818181818,36.231404958677686,16.429752066115704,12.595041322314051,2.482483766233767,45000.0,25.363636363636363,9.545454545454545,11.636363636363637,7.2,40,20,20,12460.0,0.32231469340831925
10,10.0,0.0,13,32281.0,2483.153846153846,25.207100591715978,3.1715976331360944,15.90532544378698,0.3450138449228709,45000.0,17.846153846153847,10.461538461538462,12.307692307692308,2.888888888888889,40,20,20,12719.0,0.2585334761147187
11,11.0,0.0,12,30700.0,2558.3333333333335,17.555555555555554,8.055555555555555,3.8333333333333335,0.4669298224420866,45000.0,20.333333333333332,9.333333333333334,13.0,4.2,40,20,20,14300.0,0.2202551627675786
12,12.0,0.0,9,24262.0,2695.777777777778,18.22222222222222,15.209876543209877,11.283950617283951,1.3842497317539144,45000.0,24.333333333333332,11.11111111111111,10.222222222222221,4.571428571428571,40,20,20,20738.0,0.28501334601747
13,13.0,0.0,11,30319.0,2756.2727272727275,58.74380165289256,7.785123966942149,8.231404958677686,3.1113214370940385,45000.0,25.727272727272727,11.181818181818182,10.636363636363637,7.0,40,20,20,14681.0,0.2723930499051164
14,14.0,0.0,7,24738.0,3534.0,35.673469387755105,5.10204081632653,10.489795918367347,0.12719992129083033,45000.0,23.571428571428573,10.428571428571429,12.714285714285714,2.75,40,20,20,20262.0,0.24157316808142051
15,15.0,0.0,7,24210.0,3458.5714285714284,63.83673469387755,6.204081632653062,19.6734693877551,2.1180750818846055,45000.0,29.857142857142858,9.285714285714286,12.571428571428571,6.0,40,20,20,20790.0,0.2962208963891246
16,16.0,0.0,12,42048.0,3504.0,7.138888888888888,7.972222222222222,14.888888888888888,0.30079915985291716,45000.0,23.166666666666668,11.833333333333334,12.333333333333334,3.5,40,20,20,2952.0,0.22226655081763733
17,17.0,0.0,10,32828.0,3282.8,56.55999999999999,6.040000000000001,12.25,0.7504371313507843,45000.0,23.8,9.6,13.5,4.6,40,20,20,12172.0,0.2770855833008432
18,18.0,0.0,13,30705.0,2361.923076923077,31.822485207100595,10.639053254437869,12.710059171597635,1.712175656511321,45000.0,23.153846153846153,9.76923076923077,10.461538461538462,6.2,40,20,20,14295.0,0.3061003880671113
19,19.0,0.0,17,39097.0,2299.823529411765,71.16262975778547,7.072664359861591,11.121107266435986,1.7879936301209833,45000.0,24.11764705882353,8.529411764705882,11.764705882352942,6.6,40,20,20,5903.0,0.31501165669014797
20,20.0,0.0,11,29928.0,2720.7272727272725,47.719008264462815,5.834710743801652,19.42148760330579,2.584040614868537,45000.0,24.90909090909091,9.727272727272727,11.181818181818182,6.4,40,20,20,15072.0,0.3065894935748075
21,21.0,0.0,12,24658.0,2054.8333333333335,89.3888888888889,8.520833333333334,14.805555555555555,2.3391746276699976,45000.0,24.666666666666668,10.25,8.833333333333334,5.833333333333333,40,20,20,20342.0,0.3678927566393469
22,22.0,0.0,9,29194.0,3243.777777777778,58.543209876543216,8.444444444444443,13.555555555555554,1.8526051011432298,45000.0,26.11111111111111,11.666666666666666,10.666666666666666,5.666666666666667,40,20,20,15806.0,0.2957593432425201
23,23.0,0.0,14,40942.0,2924.4285714285716,65.77551020408166,7.780612244897959,12.107142857142858,1.719859460248765,45000.0,21.285714285714285,11.071428571428571,13.5,6.0,40,20,20,4058.0,0.29690107894089485
24,24.0,0.0,11,28467.0,2587.909090909091,46.628099173553714,16.958677685950413,4.231404958677686,2.7606006976855966,45000.0,23.90909090909091,9.363636363636363,12.636363636363637,5.8,40,20,20,16533.0,0.29606168537638994
25,25.0,0.0,12,34014.0,2834.5,41.22222222222223,11.020833333333334,12.520833333333334,1.3827865655006857,45000.0,23.666666666666668,10.25,12.25,4.833333333333333,40,20,20,10986.0,0.29467386965940123
26,26.0,0.0,7,26800.0,3828.5714285714284,42.816326530612244,8.122448979591839,17.551020408163268,0.8671018823844824,45000.0,26.428571428571427,11.142857142857142,11.857142857142858,4.833333333333333,40,20,20,18200.0,0.2855598689088545
27,27.0,0.0,13,35918.0,2762.923076923077,72.09467455621302,2.4023668639053253,9.455621301775148,1.2612873745191426,45000.0,23.53846153846154,11.538461538461538,10.076923076923077,5.666666666666667,40,20,20,9082.0,0.2667349870757829
28,28.0,0.0,18,44480.0,2471.1111111111113,61.876543209876544,9.42283950617284,12.385802469135804,2.6186788573557647,45000.0,22.88888888888889,9.722222222222221,12.055555555555555,7.0,40,20,20,520.0,0.3171105598100392
29,29.0,0.0,10,30989.0,3098.9,71.89,8.760000000000002,6.4399999999999995,2.0792594167296548,45000.0,22.9,10.8,13.6,5.142857142857143,40,20,20,14011.0,0.2769663080789722
