orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
0,0.0,0.0,126,35516.0,281.87301587301585,17.113945578231295,2.9047619047619047,2.233119173595364,5.978863623638755,45000.0,12.261904761904763,4.333333333333333,5.753968253968254,9.0,40,20,20,9484.0,0.3301321790561258
1,1.0,0.0,90,30377.0,337.52222222222224,16.82777777777778,2.2100000000000004,1.711111111111111,3.0649489264018364,45000.0,12.166666666666666,4.033333333333333,6.666666666666667,8.0,40,20,20,14623.0,0.3006529444745192
2,2.0,0.0,93,27699.0,297.83870967741933,8.362354029367557,2.5503526419239217,4.598913169152504,1.5865966705023244,45000.0,12.21505376344086,4.526881720430108,5.881720430107527,6.5,40,20,20,17301.0,0.3180405282829067
3,3.0,0.0,87,27723.0,318.6551724137931,12.24838155634826,3.0498084291187753,3.502444180208747,2.7310323856499044,45000.0,12.540229885057471,4.333333333333333,5.942528735632184,8.5,40,20,20,17277.0,0.3323406635011172
4,4.0,0.0,71,28991.0,408.32394366197184,17.765125967070023,3.3731402499504077,4.613767109700455,2.09590676183189,45000.0,12.422535211267606,4.915492957746479,6.450704225352113,6.5,40,20,20,16009.0,0.3486371321939965
5,5.0,0.0,134,38999.0,291.03731343283584,16.02517264424148,2.822454889730452,4.863443974159056,2.1295938471921034,45000.0,10.746268656716419,4.343283582089552,6.17910447761194,6.0,40,20,20,6001.0,0.3720742313065352
6,6.0,0.0,107,35649.0,333.1682242990654,13.307013712988038,1.4221329373744436,1.3475412699799107,1.0199447168741431,45000.0,11.037383177570094,5.130841121495327,5.747663551401869,4.5,40,20,20,9351.0,0.2549643452236819
7,7.0,0.0,62,31875.0,514.1129032258065,18.425598335067644,2.5111862643080127,4.473725286160251,1.456006793282696,45000.0,13.161290322580646,5.145161290322581,6.758064516129032,6.0,40,20,20,13125.0,0.31570528885595234
8,8.0,0.0,72,26890.0,373.47222222222223,9.678819444444445,2.623263888888889,4.489969135802469,1.350769081037765,45000.0,11.375,4.708333333333333,6.194444444444445,7.0,40,20,20,18110.0,0.3198570902130998
9,9.0,0.0,86,27364.0,318.1860465116279,14.008247701460249,2.8719578150351537,3.957274202271499,3.877174448650923,45000.0,13.94186046511628,3.988372093023256,4.8604651162790695,9.0,40,20,20,17636.0,0.3675470067779802
10,10.0,0.0,152,43391.0,285.4671052631579,13.435552285318558,2.864092797783934,4.4658933518005535,4.652674252742995,45000.0,11.927631578947368,4.434210526315789,5.355263157894737,9.0,40,20,20,1609.0,0.3611943594992005
11,11.0,0.0,141,30836.0,218.6950354609929,9.831698606709924,2.6565062119611693,4.986368894924802,2.7295480050746392,45000.0,10.312056737588652,4.156028368794326,5.624113475177305,7.5,40,20,20,14164.0,0.3644275399704269
12,12.0,0.0,116,35427.0,305.4051724137931,8.226739001189062,2.6809601664684903,4.9670035671819255,3.8496000751420274,45000.0,13.422413793103448,3.9913793103448274,6.224137931034483,9.0,40,20,20,9573.0,0.3273282179026038
13,13.0,0.0,155,31940.0,206.06451612903226,10.456357960457854,2.4792507804370447,4.225431841831426,3.554510070528385,45000.0,10.490322580645161,3.8451612903225807,5.180645161290323,7.5,40,20,20,13060.0,0.37150759459839566
14,14.0,0.0,70,28728.0,410.4,9.199183673469388,2.706938775510204,5.962448979591836,3.4613390589569155,45000.0,13.17142857142857,5.085714285714285,6.257142857142857,9.0,40,20,20,16272.0,0.3146753427323983
15,15.0,0.0,114,34127.0,299.359649122807,11.801169590643276,3.1622037550015394,2.6020313942751616,2.154497452207517,45000.0,13.333333333333334,4.491228070175438,5.315789473684211,6.0,40,20,20,10873.0,0.3190125235398722
16,16.0,0.0,106,38625.0,364.3867924528302,11.563901744393021,3.326450694197223,4.503826984692061,1.47042099303825,45000.0,12.660377358490566,4.735849056603773,6.122641509433962,6.0,40,20,20,6375.0,0.33344514667998276
17,17.0,0.0,112,29858.0,266.5892857142857,9.889987244897958,1.9438775510204083,4.360969387755103,3.8209019805839,45000.0,10.196428571428571,4.142857142857143,6.321428571428571,9.0,40,20,20,15142.0,0.325104982941442
18,18.0,0.0,129,34185.0,265.0,7.763595937744126,3.0889970554654167,3.4394567634156608,2.750326636353318,45000.0,10.728682170542635,4.775193798449612,4.89922480620155,8.0,40,20,20,10815.0,0.3354373832018111
19,19.0,0.0,120,44642.0,372.01666666666665,16.266597222222224,2.436388888888889,2.1999305555555555,2.0867915308484504,45000.0,13.091666666666667,4.883333333333334,5.841666666666667,6.5,40,20,20,358.0,0.2938708977255333
20,20.0,0.0,107,43383.0,405.4485981308411,7.63315573412525,3.0362477072233385,2.2073543540920606,1.9549465360430136,45000.0,14.504672897196262,4.803738317757009,6.252336448598131,6.5,40,20,20,1617.0,0.2636127919101899
21,21.0,0.0,118,42168.0,357.35593220338984,12.961218040792879,3.2777937374317734,4.626256822752082,1.9947458836306717,45000.0,11.525423728813559,4.898305084745763,6.186440677966102,6.0,40,20,20,2832.0,0.34321804662152466
22,22.0,0.0,111,38168.0,343.85585585585585,10.332765197630065,2.2334226118009903,1.6717798879961046,3.551555548930066,45000.0,12.747747747747749,5.2342342342342345,5.54054054054054,8.0,40,20,20,6832.0,0.25701410836019667
23,23.0,0.0,96,32796.0,341.625,9.775933159722221,3.2044270833333335,1.3896484375,1.2799748730148888,45000.0,10.260416666666666,4.9375,6.71875,6.5,40,20,20,12204.0,0.2809112228884368
24,24.0,0.0,105,34140.0,325.14285714285717,18.385850340136056,2.801814058956916,4.333786848072561,1.9910117389359374,45000.0,11.628571428571428,4.190476190476191,6.095238095238095,9.0,40,20,20,10860.0,0.36990716882876845
25,25.0,0.0,90,31353.0,348.3666666666667,9.898888888888887,2.1344444444444446,4.350617283950617,0.8355607765740041,45000.0,10.7,5.233333333333333,6.222222222222222,4.333333333333333,40,20,20,13647.0,0.3028096741746467
26,26.0,0.0,132,35275.0,267.2348484848485,8.012396694214875,1.5460858585858586,4.871671258034895,1.8564451331496787,45000.0,11.818181818181818,3.5833333333333335,6.378787878787879,6.0,40,20,20,9725.0,0.3108445347238479
27,27.0,0.0,174,43254.0,248.58620689655172,17.433610780816494,1.827883472057075,3.4989100277447487,4.579753315791019,45000.0,11.482758620689655,3.706896551724138,5.844827586206897,8.5,40,20,20,1746.0,0.34945873411695955
28,28.0,0.0,95,31849.0,335.2526315789474,6.164432132963988,3.3777285318559556,2.5987811634349027,3.5447193761345717,45000.0,11.936842105263159,4.726315789473684,6.273684210526316,7.5,40,20,20,13151.0,0.2846039287889235
29,29.0,0.0,95,32531.0,342.4315789473684,7.735844875346261,2.4558448753462607,4.22448753462604,3.0471412553941253,45000.0,12.76842105263158,3.568421052631579,7.28421052631579,7.5,40,20,20,12469.0,0.31305233557782125
30,30.0,0.0,121,40950.0,338.4297520661157,6.575643740181682,2.940782733419848,3.648931083942353,1.4339152987424963,45000.0,12.429752066115702,4.793388429752066,5.768595041322314,6.0,40,20,20,4050.0,0.2984006608670841
31,31.0,0.0,126,34764.0,275.9047619047619,12.757873519778279,3.3132401108591587,3.016187956664147,1.3407941324888062,45000.0,10.063492063492063,4.484126984126984,6.087301587301587,5.333333333333333,40,20,20,10236.0,0.3487191439286805
32,32.0,0.0,76,28800.0,378.94736842105266,9.830332409972298,2.9589681440443214,5.766447368421052,2.6358780527446433,45000.0,14.657894736842104,4.0394736842105265,6.75,9.0,40,20,20,16200.0,0.33183142298173335
33,33.0,0.0,72,33409.0,464.0138888888889,8.64332561728395,2.095486111111111,2.518325617283951,3.792850962144117,45000.0,14.652777777777779,5.708333333333333,5.847222222222222,8.5,40,20,20,11591.0,0.24187657618056013
34,34.0,0.0,107,38607.0,360.8130841121495,17.170931959123063,3.3482400209625296,4.176609310856843,3.4609565956408472,45000.0,14.616822429906541,4.186915887850467,6.140186915887851,9.0,40,20,20,6393.0,0.3511209709647807
35,35.0,0.0,117,37639.0,321.7008547008547,15.402732120680842,3.2146979326466507,2.4865220249835627,4.210577163682577,45000.0,11.598290598290598,4.598290598290598,6.6923076923076925,8.5,40,20,20,7361.0,0.3213076356920345
36,36.0,0.0,118,44397.0,376.2457627118644,14.774561907497846,2.522910083309393,1.7994829072105722,2.395031460467936,45000.0,13.313559322033898,4.788135593220339,5.88135593220339,7.0,40,20,20,603.0,0.2828418210359745
37,37.0,0.0,104,30053.0,288.97115384615387,11.498520710059172,2.8933986686390534,5.261741863905325,1.8803001600048301,45000.0,11.961538461538462,3.9711538461538463,5.663461538461538,6.0,40,20,20,14947.0,0.37228408242303157
38,38.0,0.0,86,39756.0,462.27906976744185,11.137371552190372,1.3061114115738237,4.178069226608978,1.424777186203488,45000.0,12.046511627906977,5.8604651162790695,6.546511627906977,6.5,40,20,20,5244.0,0.2614249724464066
39,39.0,0.0,86,27224.0,316.5581395348837,14.822201189832338,4.015278528934559,3.353299080584101,6.560930983714919,45000.0,12.05813953488372,4.453488372093023,6.825581395348837,9.0,40,20,20,17776.0,0.34583708833979193
40,40.0,0.0,83,32782.0,394.96385542168673,9.885614748149223,1.2564958629699519,2.6096675860066774,0.4677726412575966,45000.0,11.55421686746988,5.180722891566265,6.457831325301205,3.75,40,20,20,12218.0,0.24621340679874038
41,41.0,0.0,152,42246.0,277.9342105263158,11.953557825484765,1.9840720221606645,4.298303324099723,2.3738393446021067,45000.0,11.019736842105264,4.552631578947368,5.565789473684211,8.0,40,20,20,2754.0,0.3318795342618206
42,42.0,0.0,82,29333.0,357.719512195122,11.096371207614517,3.3993158834027364,4.558001189767995,6.530857175906253,45000.0,12.414634146341463,4.646341463414634,6.317073170731708,9.0,40,20,20,15667.0,0.33436623459914366
43,43.0,0.0,115,38900.0,338.2608695652174,9.790094517958414,2.6846124763705106,2.888015122873346,2.944036546943919,45000.0,12.034782608695652,4.6869565217391305,6.226086956521739,7.0,40,20,20,6100.0,0.2941742328940668
44,44.0,0.0,108,33477.0,309.97222222222223,15.898148148148149,1.7561728395061724,4.341820987654321,4.798109353566529,45000.0,13.5,3.7222222222222223,5.972222222222222,9.0,40,20,20,11523.0,0.33342554069521496
45,45.0,0.0,110,33716.0,306.5090909090909,7.887933884297522,3.0856198347107435,3.326942148760331,5.726503213957758,45000.0,14.054545454545455,4.072727272727272,5.618181818181818,9.0,40,20,20,11284.0,0.31859894136758915
46,46.0,0.0,125,32800.0,262.4,14.799104,3.618176000000001,3.2354559999999997,6.652562839365079,45000.0,11.664,4.232,6.112,9.0,40,20,20,12200.0,0.35785976584075824
47,47.0,0.0,178,44496.0,249.97752808988764,10.653358161848251,2.5335500568110088,2.134989269031688,4.0266214019694475,45000.0,12.46629213483146,3.893258426966292,4.870786516853933,9.0,40,20,20,504.0,0.3235481984589173
48,48.0,0.0,144,40366.0,280.31944444444446,11.211371527777779,2.892312885802469,4.124565972222222,1.965578384388735,45000.0,11.270833333333334,3.8680555555555554,6.145833333333333,7.5,40,20,20,4634.0,0.35573502078501756
49,49.0,0.0,64,34468.0,538.5625,4.1240234375,2.52734375,1.8740234375,0.9186389118635736,45000.0,14.03125,5.6875,6.46875,5.0,40,20,20,10532.0,0.2119585282954757
50,50.0,0.0,86,27711.0,322.22093023255815,6.040562466197945,2.371552190373174,1.642509464575446,4.672714794814627,45000.0,14.488372093023257,4.023255813953488,5.093023255813954,8.0,40,20,20,17289.0,0.26801543993801313
51,51.0,0.0,116,44956.0,387.55172413793105,10.354934601664684,2.867048156956005,4.952065992865635,1.946413800855261,45000.0,12.275862068965518,4.560344827586207,6.301724137931035,6.0,40,20,20,44.0,0.3288526512662266
52,52.0,0.0,82,33536.0,408.9756097560976,9.25639500297442,2.468917311124331,4.537923854848305,1.9162422899459206,45000.0,13.634146341463415,5.524390243902439,5.670731707317073,6.5,40,20,20,11464.0,0.29440967847553284
53,53.0,0.0,163,39050.0,239.57055214723925,15.854567352930108,2.963453648989424,4.017614513154428,4.355790332091283,45000.0,10.871165644171779,4.3128834355828225,5.607361963190184,8.5,40,20,20,5950.0,0.37429126917874317
54,54.0,0.0,151,37709.0,249.72847682119206,10.474014297618526,2.3498969343449856,3.708258409718872,2.5320560093984814,45000.0,11.052980132450331,4.033112582781457,5.3907284768211925,7.5,40,20,20,7291.0,0.34337116612827073
55,55.0,0.0,117,44228.0,378.017094017094,14.840236686390535,2.7233545182263135,3.4214332675871133,1.0926297220619565,45000.0,11.256410256410257,5.427350427350428,6.256410256410256,4.333333333333333,40,20,20,772.0,0.3139820003318241
56,56.0,0.0,62,30599.0,493.53225806451616,11.35483870967742,1.6108220603537977,4.563995837669094,2.167731104928964,45000.0,14.0,5.741935483870968,5.870967741935484,6.5,40,20,20,14401.0,0.27520455486552836
57,57.0,0.0,73,30890.0,423.1506849315069,6.301745167948958,2.8219178082191783,4.787389754175267,2.474395261200746,45000.0,13.835616438356164,5.0,5.602739726027397,7.5,40,20,20,14110.0,0.3026453057884765
58,58.0,0.0,151,43043.0,285.05298013245033,14.566729529406604,2.047804920836805,5.290294285338363,2.5266057287935717,45000.0,12.052980132450331,4.211920529801325,5.966887417218543,9.0,40,20,20,1957.0,0.34729337919772024
59,59.0,0.0,91,33211.0,364.95604395604397,12.589783842531096,1.3046733486293924,2.839753652940467,1.6377349085590844,45000.0,12.87912087912088,5.054945054945055,5.868131868131868,5.333333333333333,40,20,20,11789.0,0.2628777544922943
60,60.0,0.0,100,34132.0,341.32,10.035599999999999,2.83,3.8423999999999996,3.518761416666666,45000.0,12.62,4.5,5.76,8.5,40,20,20,10868.0,0.32172371821076284
