orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
0,0.0,1.0,2,30894.0,15447.0,72.25,12.25,2.25,0.01223370064279155,45000.0,34.5,18.5,22.5,1.9545454545454546,40,20,20,14106.0,0.1674108891500196
1,1.0,1.0,1,18000.0,18000.0,0.0,0.0,0.0,0.0,45000.0,50.0,20.0,18.0,2.7777777777777777,40,20,20,27000.0,0.0
2,2.0,0.0,2,25894.0,12947.0,121.0,9.0,0.25,1.29425166778672,45000.0,35.0,16.0,24.5,3.5384615384615383,40,20,20,19106.0,0.17406462585034013
3,3.0,0.0,2,29559.0,14779.5,100.0,25.0,2.25,2.496673600569705,45000.0,41.0,16.0,24.5,4.636363636363637,40,20,20,15441.0,0.20587564294010285
4,4.0,1.0,1,20240.0,20240.0,0.0,0.0,0.0,0.0,45000.0,40.0,22.0,23.0,1.8181818181818181,40,20,20,24760.0,0.0
5,5.0,1.0,1,17280.0,17280.0,0.0,0.0,0.0,0.0,45000.0,48.0,20.0,18.0,2.6666666666666665,40,20,20,27720.0,0.0
6,6.0,0.0,2,23250.0,11625.0,0.0,0.0,0.0,0.0,45000.0,31.0,15.0,25.0,2.066666666666667,40,20,20,21750.0,0.0
7,7.0,0.0,5,35161.0,7032.2,1.8400000000000003,14.0,6.959999999999999,0.20356064049586778,45000.0,26.6,15.0,17.8,2.5454545454545454,40,20,20,9839.0,0.14955040485383841
8,8.0,0.0,2,26532.0,13266.0,20.25,0.0,2.25,0.17072964891975306,45000.0,42.5,18.0,17.5,2.9375,40,20,20,18468.0,0.06386554621848739
9,9.0,0.0,2,23148.0,11574.0,42.25,16.0,36.0,1.2389810090702948,45000.0,38.5,17.0,18.0,3.75,40,20,20,21852.0,0.24581953993718697
10,10.0,0.0,4,35814.0,8953.5,27.0,3.1875,13.6875,0.011267723926555027,45000.0,30.0,18.25,16.25,2.176470588235294,40,20,20,9186.0,0.16623479472384795
11,11.0,0.0,3,40656.0,13552.0,14.222222222222223,0.8888888888888888,2.0,0.06432368554047024,45000.0,34.666666666666664,19.666666666666668,20.0,2.2222222222222223,40,20,20,4344.0,0.0758119265183491
12,12.0,1.0,2,23960.0,11980.0,64.0,0.25,9.0,0.3323183391003461,45000.0,32.0,19.5,20.0,2.3529411764705883,40,20,20,21040.0,0.1418803418803419
13,13.0,0.0,2,24546.0,12273.0,2.25,9.0,0.25,0.4081790123456792,45000.0,38.5,15.0,21.5,3.3333333333333335,40,20,20,20454.0,0.08740561763817578
14,14.0,0.0,3,26800.0,8933.333333333334,14.222222222222223,22.222222222222218,3.555555555555556,0.05954632833525566,45000.0,29.333333333333332,16.666666666666668,18.333333333333332,2.4,40,20,20,18200.0,0.1714198257421933
15,15.0,0.0,3,32832.0,10944.0,18.0,10.888888888888891,3.555555555555556,0.036242603550295925,45000.0,48.0,17.666666666666668,13.333333333333334,4.153846153846154,40,20,20,12168.0,0.13886420907264116
16,16.0,1.0,1,16720.0,16720.0,0.0,0.0,0.0,0.0,45000.0,44.0,19.0,20.0,2.3157894736842106,40,20,20,28280.0,0.0
17,17.0,0.0,3,41940.0,13980.0,60.666666666666664,22.222222222222218,10.666666666666666,1.6005555555555553,45000.0,44.0,16.666666666666668,19.0,5.0,40,20,20,3060.0,0.21058558380475875
18,18.0,0.0,4,42990.0,10747.5,67.1875,11.1875,15.1875,0.9615472910927456,45000.0,39.75,13.25,20.25,4.181818181818182,40,20,20,2010.0,0.2170314913403336
