orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
0,0.0,0.0,144,43579.0,302.63194444444446,11.65234375,2.7590663580246915,3.673611111111111,2.6347442546816824,45000.0,12.1875,4.319444444444445,5.916666666666667,8.0,40,20,20,1421.0,0.32952679360010556
1,1.0,0.0,119,41114.0,345.4957983193277,12.33161499894075,2.5643669232398847,4.148718310853754,1.7271135328881455,45000.0,12.361344537815127,4.915966386554622,5.949579831932773,6.5,40,20,20,3886.0,0.3173933993027624
2,2.0,0.0,85,32252.0,379.43529411764706,12.834048442906575,3.293564013840831,3.1008996539792393,3.2452313129173236,45000.0,12.964705882352941,4.976470588235294,5.870588235294117,9.0,40,20,20,12748.0,0.31365443717912767
3,3.0,0.0,116,33720.0,290.6896551724138,11.365933412604043,2.6589625445897744,4.302244351961949,4.2546919817272935,45000.0,11.431034482758621,4.301724137931035,5.870689655172414,9.0,40,20,20,11280.0,0.3424351974976592
4,4.0,0.0,109,42101.0,386.2477064220183,14.592206043262353,3.228011110175911,4.079959599360323,3.0499606719774572,45000.0,11.935779816513762,4.963302752293578,6.220183486238532,8.5,40,20,20,2899.0,0.33558862330166256
5,5.0,0.0,99,36890.0,372.62626262626264,14.534435261707985,2.2277318640955013,4.3552698704213855,1.9189843440011787,45000.0,12.030303030303031,4.878787878787879,6.373737373737374,8.0,40,20,20,8110.0,0.316751521706917
6,6.0,0.0,99,32607.0,329.3636363636364,12.58606264666871,3.5831037649219457,4.42077339047036,3.8767711437191954,45000.0,12.141414141414142,4.484848484848484,6.232323232323233,8.0,40,20,20,12393.0,0.35054292555304917
7,7.0,0.0,127,40762.0,320.96062992125985,14.356996713993427,2.7200694401388796,4.62012524025048,3.090177130558343,45000.0,12.362204724409448,4.141732283464567,6.346456692913386,8.5,40,20,20,4238.0,0.3477982144819607
8,8.0,0.0,78,28044.0,359.53846153846155,15.685239973701513,2.4865220249835644,3.702991452991452,1.5927495449198743,45000.0,12.525641025641026,4.9743589743589745,5.833333333333333,6.0,40,20,20,16956.0,0.32102357393901415
9,9.0,0.0,89,29199.0,328.07865168539325,15.423810124984218,3.115010730968312,3.2609519000126244,2.976502179544545,45000.0,13.0561797752809,4.606741573033708,5.48314606741573,8.5,40,20,20,15801.0,0.337753560229467
10,10.0,0.0,84,31882.0,379.54761904761904,14.22562358276644,2.9075963718820867,4.146683673469388,3.3629638394946033,45000.0,12.476190476190476,4.738095238095238,6.321428571428571,9.0,40,20,20,13118.0,0.3281094691543731
11,11.0,0.0,88,28588.0,324.8636363636364,13.658574380165287,2.461647727272727,4.48747417355372,3.2394651290268173,45000.0,12.977272727272727,4.375,5.965909090909091,9.0,40,20,20,16412.0,0.332828401434335
