orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
0,0.0,0.0,11,32460.0,2950.909090909091,29.900826446280988,7.1404958677685935,32.33057851239669,1.4982492831843488,45000.0,24.90909090909091,10.636363636363637,11.181818181818182,4.666666666666667,40,20,20,12540.0,0.32641950318949664
1,1.0,0.0,19,26720.0,1406.3157894736842,70.33795013850416,6.515235457063712,0.5318559556786703,4.472908587257618,45000.0,31.36842105263158,6.105263157894737,8.31578947368421,7.0,40,20,20,18280.0,0.2577145173190103
2,2.0,0.0,11,29240.0,2658.181818181818,66.87603305785125,4.264462809917355,6.793388429752067,1.4369421487603304,45000.0,28.181818181818183,8.909090909090908,10.454545454545455,5.0,40,20,20,15760.0,0.2570934725168854
3,3.0,0.0,8,40836.0,5104.5,27.25,3.0,11.75,0.31870425029515936,45000.0,31.0,11.5,14.0,3.4,40,20,20,4164.0,0.18794998710837363
4,4.0,0.0,7,28674.0,4096.285714285715,17.346938775510203,2.816326530612245,20.77551020408163,1.2043023089935363,45000.0,25.714285714285715,12.428571428571429,13.714285714285714,4.428571428571429,40,20,20,16326.0,0.2097843733552811
5,5.0,0.0,10,26728.0,2672.8,30.759999999999998,8.809999999999999,9.45,1.6119132653061221,45000.0,23.2,11.7,10.5,4.5,40,20,20,18272.0,0.26183944448082125
6,6.0,0.0,16,33936.0,2121.0,29.77734375,15.75,0.0,1.9755859374999996,45000.0,30.1875,9.5,8.0,5.833333333333333,40,20,20,11064.0,0.19950527484545022
7,7.0,0.0,14,33264.0,2376.0,0.24489795918367346,15.673469387755102,2.2040816326530606,1.5400458881777563,45000.0,21.428571428571427,8.428571428571429,12.285714285714286,4.2,40,20,20,11736.0,0.20454781945400632
8,8.0,0.0,10,32560.0,3256.0,12.25,1.0,9.0,0.87890625,45000.0,27.5,11.0,11.0,3.875,40,20,20,12440.0,0.1636363636363636
9,9.0,0.0,9,35883.0,3987.0,31.209876543209873,8.0,5.580246913580247,0.6732453470345207,45000.0,22.88888888888889,14.0,12.555555555555555,4.333333333333333,40,20,20,9117.0,0.2114161892764748
10,10.0,0.0,21,42120.0,2005.7142857142858,22.20408163265306,0.15419501133786848,1.3877551020408165,0.274124464600655,45000.0,22.285714285714285,5.190476190476191,17.428571428571427,5.333333333333333,40,20,20,2880.0,0.11822884128922821
11,11.0,0.0,13,33110.0,2546.923076923077,29.207100591715967,2.2248520710059174,21.822485207100595,0.5662638738139422,45000.0,27.153846153846153,9.076923076923077,11.153846153846153,4.0,40,20,20,11890.0,0.26072519033611563
12,12.0,0.0,27,35716.0,1322.8148148148148,7.599451303155006,5.871056241426612,4.430727023319616,0.9337296143880509,45000.0,18.25925925925926,8.592592592592593,8.296296296296296,4.4,40,20,20,9284.0,0.22889509619889944
13,13.0,0.0,12,30552.0,2546.0,21.743055555555554,1.8541666666666667,1.9097222222222223,0.46763034688993993,45000.0,19.583333333333332,8.75,14.583333333333334,2.875,40,20,20,14448.0,0.1628296217129747
14,14.0,0.0,18,39227.0,2179.277777777778,83.25,16.805555555555557,15.25,5.2945071526553,45000.0,20.166666666666668,9.166666666666666,13.166666666666666,7.2,40,20,20,5773.0,0.3987474125877968
15,15.0,0.0,17,44280.0,2604.705882352941,33.30103806228374,17.854671280276815,15.986159169550175,2.134257336921696,45000.0,23.41176470588235,11.705882352941176,9.882352941176471,4.833333333333333,40,20,20,720.0,0.3373482519805815
16,16.0,0.0,7,34020.0,4860.0,0.0,0.0,0.0,0.0,45000.0,36.0,9.0,15.0,4.0,40,20,20,10980.0,0.0
17,17.0,0.0,16,40782.0,2548.875,21.5625,0.24609375,15.80859375,0.6221101721938773,45000.0,28.25,6.5625,13.0625,4.833333333333333,40,20,20,4218.0,0.18144969206243156
18,18.0,0.0,15,31743.0,2116.2,8.639999999999999,15.360000000000007,0.9599999999999997,0.455585185185185,45000.0,25.4,8.2,10.2,4.6,40,20,20,13257.0,0.22991052141518264
19,19.0,0.0,17,36500.0,2147.0588235294117,80.36678200692042,3.3217993079584778,10.69204152249135,2.7367935409457904,45000.0,21.470588235294116,7.176470588235294,13.882352941176471,5.5,40,20,20,8500.0,0.3023479721955849
20,20.0,0.0,7,27405.0,3915.0,0.0,0.0,0.0,1.9721522630525295e-31,45000.0,29.0,15.0,9.0,3.2222222222222223,40,20,20,17595.0,0.0
21,21.0,0.0,9,33200.0,3688.8888888888887,33.95061728395061,7.876543209876543,2.0,2.1426385062748694,45000.0,27.77777777777778,9.11111111111111,15.0,5.0,40,20,20,11800.0,0.20402504525038043
22,22.0,0.0,13,35973.0,2767.153846153846,13.313609467455622,9.905325443786982,8.698224852071005,0.315858591957493,45000.0,19.615384615384617,11.307692307692308,12.384615384615385,2.75,40,20,20,9027.0,0.23416227135287623
23,23.0,0.0,16,34314.0,2144.625,4.6875,7.859375,2.77734375,0.03391270661157024,45000.0,15.25,12.875,11.1875,1.9,40,20,20,10686.0,0.16955993874841538
24,24.0,0.0,9,34147.0,3794.1111111111113,35.333333333333336,0.8888888888888888,7.5061728395061715,1.7317833781133445,45000.0,25.0,13.666666666666666,11.777777777777779,5.666666666666667,40,20,20,10853.0,0.17979093903543752
25,25.0,0.0,15,39546.0,2636.4,30.062222222222214,14.595555555555556,12.640000000000002,3.375998765432099,45000.0,27.733333333333334,10.933333333333334,9.6,6.4,40,20,20,5454.0,0.30582342410254765
26,26.0,0.0,10,38864.0,3886.4,17.09,14.290000000000001,1.8,1.5195562500000004,45000.0,24.1,9.9,16.0,4.4,40,20,20,6136.0,0.2124091995676338
27,27.0,0.0,20,36192.0,1809.6,120.3475,8.190000000000001,0.9100000000000001,3.8710546875000005,45000.0,27.95,11.1,6.7,6.0,40,20,20,8808.0,0.26423257897228924
28,28.0,0.0,12,39536.0,3294.6666666666665,35.0,6.076388888888889,0.9722222222222224,0.012002743484224976,45000.0,21.0,11.083333333333334,12.833333333333334,2.0,40,20,20,5464.0,0.19365310142902215
29,29.0,0.0,15,25920.0,1728.0,0.0,0.0,0.0,1.9721522630525295e-31,45000.0,16.0,12.0,9.0,1.7777777777777777,40,20,20,19080.0,0.0
30,30.0,0.0,18,43378.0,2409.8888888888887,52.138888888888886,3.8055555555555554,2.4598765432098766,0.5688161824985185,45000.0,20.833333333333332,10.5,11.38888888888889,2.8,40,20,20,1622.0,0.22336562203622437
31,31.0,0.0,14,25092.0,1792.2857142857142,33.80102040816327,2.9591836734693877,14.739795918367346,0.23918934240362819,45000.0,16.357142857142858,9.571428571428571,10.214285714285714,2.7,40,20,20,19908.0,0.30367603882605265
32,32.0,0.0,14,28340.0,2024.2857142857142,45.65816326530613,15.122448979591836,3.9795918367346954,0.30925063775510203,45000.0,20.357142857142858,9.857142857142858,10.142857142857142,3.125,40,20,20,16660.0,0.3077060362346397
33,33.0,0.0,5,41580.0,8316.0,0.0,0.0,0.0,0.0,45000.0,33.0,14.0,18.0,2.357142857142857,40,20,20,3420.0,0.0
34,34.0,0.0,13,37080.0,2852.3076923076924,4.828402366863904,7.9171597633136095,4.7928994082840255,0.3014464168310322,45000.0,24.307692307692307,9.923076923076923,11.76923076923077,3.5,40,20,20,7920.0,0.18665661267712208
35,35.0,0.0,8,29466.0,3683.25,31.75,3.4375,4.734375,0.4111762152777778,45000.0,24.5,12.25,12.375,2.9,40,20,20,15534.0,0.18572217780542033
36,36.0,0.0,8,30252.0,3781.5,30.25,9.0,30.25,1.3611111111111112,45000.0,29.5,12.0,12.5,5.0,40,20,20,14748.0,0.29214689265536725
37,37.0,0.0,23,38700.0,1682.608695652174,0.5746691871455576,3.591682419659735,0.0,0.0057466918714555735,45000.0,15.347826086956522,10.869565217391305,10.0,1.7,40,20,20,6300.0,0.07458286011044098
38,38.0,0.0,23,42256.0,1837.2173913043478,37.82608695652174,0.604914933837429,7.863894139886577,0.39966053371569166,45000.0,21.0,6.782608695652174,12.304347826086957,3.7142857142857144,40,20,20,2744.0,0.21181650941556576
39,39.0,0.0,12,26808.0,2234.0,46.25,7.222222222222221,10.0,1.2464765998992189,45000.0,20.5,9.333333333333334,13.0,3.857142857142857,40,20,20,18192.0,0.28764436252336567
40,40.0,0.0,5,36450.0,7290.0,0.0,0.0,0.0,0.0,45000.0,27.0,15.0,18.0,1.8,40,20,20,8550.0,0.0
41,41.0,0.0,8,32010.0,4001.25,11.484375,0.234375,15.0,0.0298947704081632,45000.0,33.375,7.625,15.0,4.5,40,20,20,12990.0,0.1410764364130894
42,42.0,0.0,10,31140.0,3114.0,0.25,9.0,2.25,0.9184027777777777,45000.0,24.5,9.0,13.5,4.0,40,20,20,13860.0,0.15495086923658352
