orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
0,0.0,0.0,2,24332.0,12166.0,49.0,20.25,12.25,1.0210890508093307,45000.0,37.0,17.5,19.5,3.3846153846153846,40,20,20,20668.0,0.20860640860640858
1,1.0,1.0,2,27615.0,13807.5,49.0,6.25,30.25,0.011372805516162189,45000.0,34.0,19.5,18.5,2.076923076923077,40,20,20,17385.0,0.210461592814534
2,2.0,0.0,4,32428.0,8107.0,70.75,12.75,6.75,1.720055834487534,45000.0,31.5,15.5,17.5,4.6,40,20,20,12572.0,0.2152852048582202
3,3.0,0.0,2,28695.0,14347.5,90.25,0.0,4.0,0.4011111111111111,45000.0,37.5,15.0,25.0,3.1333333333333333,40,20,20,16305.0,0.11111111111111112
4,4.0,0.0,2,30234.0,15117.0,0.25,0.25,49.0,0.49333900226757366,45000.0,37.5,21.5,19.0,3.1666666666666665,40,20,20,14766.0,0.13500339997280023
5,5.0,0.0,5,35384.0,7076.8,162.23999999999998,0.24000000000000005,40.559999999999995,1.0675834710743806,45000.0,43.6,10.6,17.2,4.909090909090909,40,20,20,9616.0,0.23620982380039757
6,6.0,0.0,3,28621.0,9540.333333333334,48.666666666666664,4.222222222222222,8.666666666666666,0.5471741732498888,45000.0,35.0,17.666666666666668,16.0,3.0,40,20,20,16379.0,0.16654109441053092
7,7.0,1.0,1,11868.0,11868.0,0.0,0.0,0.0,0.0,45000.0,43.0,12.0,23.0,3.5833333333333335,40,20,20,33132.0,0.0
8,8.0,0.0,3,29640.0,9880.0,72.22222222222223,5.555555555555556,6.888888888888888,0.5378778730427083,45000.0,38.333333333333336,17.333333333333332,15.333333333333334,3.8461538461538463,40,20,20,15360.0,0.17628421937124797
9,9.0,0.0,3,29869.0,9956.333333333334,46.88888888888889,5.5555555555555545,6.222222222222222,0.5054405336310929,45000.0,43.333333333333336,14.333333333333334,16.333333333333332,4.076923076923077,40,20,20,15131.0,0.1583948146502752
10,10.0,0.0,3,27496.0,9165.333333333334,50.88888888888889,17.555555555555554,14.222222222222221,0.5046296296296298,45000.0,35.666666666666664,17.666666666666668,14.666666666666666,3.5833333333333335,40,20,20,17504.0,0.23143486886099982
